"$ring2_voltage [kV]","Distance [mm]","Distance-250mm [mm]","Ez []","Distance-250mm [mm]","Ex []","Distance-250mm [mm]","Ey []"
0.45,594.753172,344.753172,1.53740483345584e-13,344.753172,-1.24085955984761e-14,344.753172,1.82541879692912e-15
0.45,595.503176,345.503176,1.17737197523313e-13,345.503176,-2.58920084472711e-14,345.503176,-2.01536790237949e-15
0.45,596.25318,346.25318,1.14654301029382e-13,346.25318,1.17108524907449e-14,346.25318,-1.05764255052588e-14
0.45,597.003184,347.003184,1.06192943971453e-13,347.003184,-6.8889884190037e-15,347.003184,-7.94345302621305e-15
0.45,597.753188,347.753188,9.5858112972565e-14,347.753188,-6.08290948795668e-15,347.753188,-1.10731386172834e-14
0.45,598.503192,348.503192,7.72368009823998e-14,348.503192,4.31494978223571e-16,348.503192,-2.57669384903278e-15
0.45,599.253196,349.253196,6.75432584277707e-14,349.253196,-3.61892576997975e-16,349.253196,-2.12795896302023e-15
0.45,600.0032,350.0032,5.7849715873141e-14,350.0032,-1.15528013221958e-15,350.0032,-1.67922407700765e-15
0.45,600.753204,350.753204,4.8156173318512e-14,350.753204,-1.94866768744113e-15,350.753204,-1.23048919099509e-15
0.45,601.503208,351.503208,3.84626307638823e-14,351.503208,-2.74205524266273e-15,351.503208,-7.81754304982507e-16
0.45,602.253212,352.253212,3.40600128697007e-14,352.253212,-2.36624841809086e-15,352.253212,-3.86538538273612e-16
0.45,603.003216,353.003216,3.09735779180164e-14,353.003216,-1.65099650624907e-15,353.003216,3.04210646186157e-18
0.45,603.75322,353.75322,2.78871429663319e-14,353.75322,-9.35744594407224e-16,353.75322,3.92622751197363e-16
0.45,604.503224,354.503224,2.48007080146476e-14,354.503224,-2.20492682565432e-16,354.503224,7.82203395932836e-16
0.45,605.253228,355.253228,2.1714273062963e-14,355.253228,4.94759229276415e-16,355.253228,1.17178404066834e-15
0.45,606.003232,356.003232,1.86278381112787e-14,356.003232,1.21001114111821e-15,356.003232,1.56136468540381e-15
0.45,606.753236,356.753236,1.40731999102411e-14,356.753236,1.22565532444733e-15,356.753236,-6.97077215392308e-16
0.45,607.50324,357.50324,1.42959679779275e-14,357.50324,1.01442255858389e-16,357.50324,-3.39119033420655e-16
0.45,608.253244,358.253244,1.10577669355606e-14,358.253244,5.09230516059171e-18,358.253244,4.38924277082591e-16
0.45,609.003248,359.003248,9.94329058243465e-15,359.003248,2.59710177473611e-17,359.003248,3.49547447084706e-16
0.45,609.753252,359.753252,8.82881422930861e-15,359.753252,4.6849730334132e-17,359.753252,2.60170617086816e-16
0.45,610.503256,360.503256,7.71433787618264e-15,360.503256,6.77284429209015e-17,360.503256,1.70793787088931e-16
0.45,611.25326,361.25326,6.5998615230566e-15,361.25326,8.86071555076724e-17,361.25326,8.14169570910401e-17
0.45,612.003264,362.003264,5.48538516993064e-15,362.003264,1.09485868094442e-16,362.003264,-7.95987290684388e-18
0.45,612.753268,362.753268,4.37090881680459e-15,362.753268,1.30364580681213e-16,362.753268,-9.73367029047351e-17
0.45,613.503272,363.503272,4.2004087337383e-15,363.503272,-7.72976746416132e-17,363.503272,6.71515681413092e-17
0.45,614.253276,364.253276,3.35256140344917e-15,364.253276,-8.17634611393533e-18,364.253276,-1.27464059924092e-17
0.45,615.00328,365.00328,3.08085513569454e-15,365.00328,-1.36855398204507e-17,365.00328,-9.81132451185102e-17
0.45,615.753284,365.753284,2.80914886793989e-15,365.753284,-1.91947335269664e-17,365.753284,-1.83480084244618e-16
0.45,616.503288,366.503288,2.44941136688894e-15,366.503288,9.54427353132908e-17,366.503288,-1.72702642729218e-16
0.45,617.253292,367.253292,2.07873099024424e-15,367.253292,-7.66412059883995e-17,367.253292,-8.8869877675798e-17
0.45,618.003296,368.003296,1.72940308448085e-15,368.003296,-8.2611838634631e-17,368.003296,-4.31868472893856e-17
0.45,618.7533,368.7533,1.51129528889884e-15,368.7533,6.35518223796119e-17,368.7533,-4.59963578014034e-17
0.45,619.503304,369.503304,1.2390000684094e-15,369.503304,8.96294502447622e-17,369.503304,-3.93463041882325e-17
0.45,620.253308,370.253308,1.11887911268937e-15,370.253308,7.22569319755024e-17,370.253308,-3.33305572013869e-17
0.45,621.003312,371.003312,9.98758156969358e-16,371.003312,5.48844137062439e-17,371.003312,-2.73148102145416e-17
0.45,621.753316,371.753316,8.78637201249334e-16,371.753316,3.75118954369841e-17,371.753316,-2.12990632276959e-17
0.45,622.50332,372.50332,7.5851624552932e-16,372.50332,2.01393771677256e-17,372.50332,-1.52833162408506e-17
0.45,623.253324,373.253324,6.38395289809296e-16,373.253324,2.76685889846583e-18,373.253324,-9.26756925400491e-18
0.45,624.003328,374.003328,5.18937437520972e-16,374.003328,-1.67636327804321e-17,374.003328,-2.59711739805334e-18
0.45,624.753332,374.753332,4.8245631669435e-16,374.753332,-1.21270020711178e-17,374.753332,7.76825022155539e-18
0.45,625.503336,375.503336,3.97621682337385e-16,375.503336,5.78837843132827e-18,375.503336,-1.84194683928409e-17
0.45,626.25334,376.25334,3.54879814373419e-16,376.25334,4.05071207843022e-19,376.25334,-1.4893868225237e-17
0.45,627.003344,377.003344,3.12137946409454e-16,377.003344,-4.97823601564183e-18,377.003344,-1.13682680576333e-17
0.45,627.753348,377.753348,2.69396078445487e-16,377.753348,-1.03615432391271e-17,377.753348,-7.84266789002933e-18
0.45,628.503352,378.503352,2.26654210481523e-16,378.503352,-1.57448504626119e-17,378.503352,-4.31706772242565e-18
0.45,629.253356,379.253356,1.83912342517556e-16,379.253356,-2.11281576860972e-17,379.253356,-7.91467554821694e-19
0.45,630.00336,380.00336,1.61277467520129e-16,380.00336,1.40963686520331e-17,380.00336,8.66528327858105e-18
0.45,630.753364,380.753364,1.46742479112402e-16,380.753364,1.08109549047018e-17,380.753364,1.03642245753145e-17
0.45,631.503368,381.503368,1.32207490704676e-16,381.503368,7.52554115737062e-18,381.503368,1.20631658720479e-17
0.45,632.253372,382.253372,1.11020582457388e-16,382.253372,-1.32444893414156e-18,382.253372,7.01934824637162e-19
0.45,633.003376,383.003376,9.79333967019712e-17,383.003376,-3.28625669524503e-18,383.003376,1.22906400130533e-18
0.45,633.75338,383.75338,8.40173894794592e-17,383.75338,-2.66125614304869e-18,383.75338,1.12627355617305e-18
0.45,634.503384,384.503384,6.91189565727266e-17,384.503384,1.63342378577326e-19,384.503384,4.52910699645814e-19
0.45,635.253388,385.253388,5.4220523665994e-17,385.253388,2.98794090020334e-18,385.253388,-2.20452156881421e-19
0.45,636.003392,386.003392,4.70273080402891e-17,386.003392,-1.23091129475241e-18,386.003392,9.01095377288831e-19
0.45,636.753396,386.753396,4.33391052226711e-17,386.753396,-3.21749834606442e-19,386.753396,6.19419969900196e-19
0.45,637.5034,387.5034,3.9828950998982e-17,387.5034,1.25656716904226e-18,387.5034,1.85917046143782e-19
0.45,638.253404,388.253404,3.55366788615017e-17,388.253404,9.276318898767e-19,388.253404,7.42959741090527e-20
0.45,639.003408,389.003408,3.1244406724021e-17,389.003408,5.98696610711113e-19,389.003408,-3.7325097925685e-20
0.45,639.753412,389.753412,2.69521345865406e-17,389.753412,2.6976133154555e-19,389.753412,-1.48946169960414e-19
0.45,640.503416,390.503416,2.26598624490599e-17,390.503416,-5.91739476200371e-20,390.503416,-2.60567241995152e-19
0.45,641.25342,391.25342,1.85971480394624e-17,391.25342,-3.65618564511646e-19,391.25342,-5.4579760581255e-19
0.45,642.003424,392.003424,1.4143295862785e-17,392.003424,-6.08911692968504e-19,392.003424,1.05882127510647e-19
0.45,642.753428,392.753428,1.46220064876976e-17,392.753428,2.62025369774985e-20,392.753428,2.46639903503097e-19
0.45,643.503432,393.503432,1.27413352552567e-17,393.503432,-3.55387734193482e-19,393.503432,1.62587853856535e-19
0.45,644.253436,394.253436,9.60501750246567e-18,394.253436,4.30941534958247e-19,394.253436,-6.32836615427024e-21
0.45,645.00344,395.00344,8.82442360316026e-18,395.00344,2.35057696544163e-19,395.00344,1.03680537788834e-19
0.45,645.753444,395.753444,8.04382970385491e-18,395.753444,3.91738581300935e-20,395.753444,2.13689441731929e-19
0.45,646.503448,396.503448,7.15611659741627e-18,396.503448,-9.55980392732106e-20,396.503448,2.30584657834356e-19
0.45,647.253452,397.253452,6.17891076897421e-18,397.253452,-1.83138090595512e-19,397.253452,8.70339519461686e-20
0.45,648.003456,398.003456,5.20170494053209e-18,398.003456,-2.7067814191782e-19,398.003456,-5.65167539420294e-20
0.45,648.75346,398.75346,4.22449911209003e-18,398.75346,-3.58218193240122e-19,398.75346,-2.00067459830217e-19
0.45,649.503464,399.503464,3.90601250634029e-18,399.503464,1.0774761595251e-19,399.503464,1.22076868767394e-19
0.45,650.253468,400.253468,3.27892982326921e-18,400.253468,2.85491522152663e-20,400.253468,5.14355803673118e-20
0.45,651.003472,401.003472,2.58511398852855e-18,401.003472,9.58924966606688e-20,401.003472,5.14746039095401e-20
0.45,651.753476,401.753476,2.38202134734485e-18,401.753476,4.89325561229267e-20,401.753476,1.90256897426548e-20
0.45,652.50348,402.50348,2.21605011048872e-18,402.50348,-1.27435258330818e-19,402.50348,-1.04908856553937e-19
0.45,653.253484,403.253484,1.95485618656151e-18,403.253484,-8.41950695663276e-20,403.253484,-8.54992328541885e-20
0.45,654.003488,404.003488,1.69366226263428e-18,404.003488,-4.09548808018338e-20,404.003488,-6.60896091544382e-20
0.45,654.753492,404.753492,1.43246833870708e-18,404.753492,2.28530796265665e-21,404.753492,-4.66799854546894e-20
0.45,655.503496,405.503496,1.17127441477985e-18,405.503496,4.55254967271505e-20,405.503496,-2.7270361754939e-20
0.45,656.2535,406.2535,9.76104503124453e-19,406.2535,1.54906985805502e-19,406.2535,-1.29848243884948e-19
0.45,657.003504,407.003504,9.32442071710034e-19,407.003504,7.55002292024359e-21,407.003504,-1.08409769080646e-20
0.45,657.753508,407.753508,7.94906206940206e-19,407.753508,4.98016076624308e-20,407.753508,-3.45817399824297e-21
0.45,658.503512,408.503512,6.24829610809339e-19,408.503512,-4.03907845163503e-20,408.503512,2.73058269202986e-20
0.45,659.253516,409.253516,5.62621985709035e-19,409.253516,-3.24832024590541e-20,409.253516,2.40859704404761e-20
0.45,660.00352,410.00352,5.00414360608726e-19,410.00352,-2.45756204017573e-20,410.00352,2.08661139606535e-20
0.45,660.753524,410.753524,4.38206735508422e-19,410.753524,-1.66680383444611e-20,410.753524,1.7646257480831e-20
0.45,661.503528,411.503528,3.75999110408113e-19,411.503528,-8.76045628716438e-21,411.503528,1.44264010010084e-20
0.45,662.253532,412.253532,3.13791485307809e-19,412.253532,-8.52874229868208e-22,412.253532,1.12065445211859e-20
0.45,663.003536,413.003536,2.66112321255688e-19,413.003536,1.25092092108088e-20,413.003536,-2.0583058736041e-21
0.45,663.75354,413.75354,2.37003320881446e-19,413.75354,1.18175275234245e-20,413.75354,1.22374179984226e-21
0.45,664.503544,414.503544,2.07894320507203e-19,414.503544,1.11258458360402e-20,414.503544,4.50578947328886e-21
0.45,665.253548,415.253548,1.80937446158834e-19,415.253548,8.98063051394551e-21,415.253548,7.54453671021679e-21
0.45,666.003552,416.003552,1.52359624518827e-19,416.003552,4.09701971900207e-21,416.003552,-3.16105281398499e-21
0.45,666.753556,416.753556,1.32118402925767e-19,416.753556,4.03810721009691e-21,416.753556,-6.0250453035318e-22
0.45,667.50356,417.50356,1.11877181332707e-19,417.50356,3.97919470119174e-21,417.50356,1.95604375327863e-21
0.45,668.253564,418.253564,1.00137978042565e-19,418.253564,-1.06595080062946e-22,418.253564,2.09208807085719e-22
0.45,669.003568,419.003568,8.5935668196436e-20,419.003568,-5.28433704706752e-22,419.003568,1.3768607581242e-21
0.45,669.753572,419.753572,7.17333583503059e-20,419.753572,-9.50272329350588e-22,419.753572,2.54451270916276e-21
0.45,670.503576,420.503576,5.71391918672525e-20,420.503576,-2.70000141857791e-22,420.503576,-2.95165001513833e-21
0.45,671.25358,421.25358,5.25564046984668e-20,421.25358,4.38362312308141e-22,421.25358,-1.7867486533881e-21
0.45,672.003584,422.003584,4.86754578573543e-20,422.003584,-3.35592716218978e-23,422.003584,2.96598624519753e-21
0.45,672.753588,422.753588,4.27201916283038e-20,422.753588,6.91599713193888e-22,422.753588,1.87049814802299e-21
0.45,673.503592,423.503592,3.67649253992539e-20,423.503592,1.41675869800962e-21,423.503592,7.75010050848535e-22
0.45,674.253596,424.253596,3.08096591702035e-20,424.253596,2.1419176828254e-21,424.253596,-3.20478046326003e-22
0.45,675.0036,425.0036,2.48543929411535e-20,425.0036,2.86707666764113e-21,425.0036,-1.41596614350046e-21
0.45,675.753604,425.753604,2.22110987065054e-20,425.753604,3.30859094521812e-21,425.753604,-2.0474877857587e-21
0.45,676.503608,426.503608,2.02750057539384e-20,426.503608,2.71075745060307e-21,426.503608,-2.3143762025312e-21
0.45,677.253612,427.253612,1.83389128013713e-20,427.253612,2.11292395598798e-21,427.253612,-2.58126461930371e-21
0.45,678.003616,428.003616,1.64028198488043e-20,428.003616,1.51509046137293e-21,428.003616,-2.8481530360762e-21
0.45,678.75362,428.75362,1.32600603729946e-20,428.75362,-1.96660641332093e-22,428.75362,-3.34680561265117e-22
0.45,679.503624,429.503624,1.12953621257939e-20,429.503624,-1.90994666284035e-22,429.503624,-3.26460113058841e-22
0.45,680.253628,430.253628,9.33066387859316e-21,430.253628,-1.85328691235977e-22,430.253628,-3.18239664852564e-22
0.45,681.003632,431.003632,7.36596563139253e-21,431.003632,-1.79662716187919e-22,431.003632,-3.10019216646287e-22
0.45,681.753636,431.753636,6.61193487855421e-21,431.753636,-8.31064469442194e-23,431.753636,-1.21283412887048e-22
0.45,682.50364,432.50364,6.003240795021e-21,432.50364,-4.08156248639837e-23,432.50364,-4.6602987317466e-23
0.45,683.253644,433.253644,5.39454671148774e-21,433.253644,1.47519721625517e-24,433.253644,2.80774382521224e-23
0.45,684.003648,434.003648,4.78585262795452e-21,434.003648,4.37660192964908e-23,434.003648,1.02757863821705e-22
0.45,684.753652,434.753652,4.17715854442126e-21,434.753652,8.60568413767297e-23,434.753652,1.77438289391293e-22
0.45,685.503656,435.503656,3.39399394253975e-21,435.503656,-3.88561388512855e-22,435.503656,1.26236368521546e-22
0.45,686.25366,436.25366,3.40445799952672e-21,436.25366,-4.82439415014182e-23,436.25366,-4.69205043593931e-22
0.45,687.003664,437.003664,2.69892239041866e-21,437.003664,-4.01692559090362e-23,437.003664,-4.34333343794499e-23
0.45,687.753668,437.753668,2.02560593195666e-21,437.753668,-3.15991862278363e-23,437.753668,-6.91090218920203e-23
0.45,688.503672,438.503672,1.852842347446e-21,438.503672,-3.21537881351259e-23,438.503672,-3.0311257708813e-23
0.45,689.253676,439.253676,1.70793791203933e-21,439.253676,-1.19933748562993e-23,439.253676,1.67817030042168e-22
0.45,690.00368,440.00368,1.50215494825047e-21,440.00368,-3.21119852875751e-23,440.00368,1.37571215397805e-22
0.45,690.753684,440.753684,1.2963719844616e-21,440.753684,-5.22305957188525e-23,440.753684,1.07325400753439e-22
0.45,691.503688,441.503688,1.09058902067274e-21,441.503688,-7.23492061501283e-23,441.503688,7.70795861090758e-23
0.45,692.253692,442.253692,8.84806056883865e-22,442.253692,-9.24678165814056e-23,442.253692,4.68337714647102e-23
0.45,693.003696,443.003696,8.58152838354681e-22,443.003696,1.8207882979407e-23,443.003696,6.75409023484766e-25
0.45,693.7537,443.7537,7.49670039409434e-22,443.7537,3.10356378085443e-23,443.7537,-5.59763992524336e-23
0.45,694.503704,444.503704,6.01400603157188e-22,444.503704,-2.92009917122336e-23,444.503704,1.60193017940867e-23
0.45,695.253708,445.253708,5.08434595851709e-22,445.253708,1.3848118161948e-23,445.253708,1.17312348943563e-23
0.45,696.003712,446.003712,4.49162203984434e-22,446.003712,8.62262253592711e-24,446.003712,6.87307587888138e-24
0.45,696.753716,446.753716,3.89889812117154e-22,446.753716,3.39712690990578e-24,446.753716,2.0149168634061e-24
0.45,697.50372,447.50372,3.30617420249879e-22,447.50372,-1.82836871611515e-24,447.50372,-2.84324215206881e-24
0.45,698.253724,448.253724,2.71345028382603e-22,448.253724,-7.05386434213609e-24,448.253724,-7.70140116754372e-24
0.45,699.003728,449.003728,2.19271422090282e-22,449.003728,1.06213033151026e-23,449.003728,3.08418733195675e-23
0.45,699.753732,449.753732,2.05337320605749e-22,449.753732,-4.41361393142293e-24,449.753732,-2.63444601570012e-24
0.45,700.503736,450.503736,1.83744559160983e-22,450.503736,-3.29389357304306e-24,450.503736,-9.95500717440572e-25
0.45,701.25374,451.25374,1.62151797716219e-22,451.25374,-2.17417321466328e-24,451.25374,6.43444580818853e-25
0.45,702.003744,452.003744,1.40559036271454e-22,452.003744,-1.05445285628342e-24,452.003744,2.2823898790784e-24
0.45,702.753748,452.753748,1.1896627482669e-22,452.753748,6.52675020963539e-26,452.753748,3.92133517733783e-24
0.45,703.503752,453.503752,1.08901497680374e-22,453.503752,-3.9520524713227e-24,453.503752,3.96546282094936e-24
0.45,704.253756,454.253756,9.20407532859487e-23,454.253756,-1.17992695967102e-24,454.253756,5.27189628899568e-24
0.45,705.00376,455.00376,6.96326286123235e-23,455.00376,1.18936182193477e-24,455.00376,1.02806192862241e-24
0.45,705.753764,455.753764,6.41234364847143e-23,455.753764,2.11992198268323e-24,455.753764,-5.72403764147868e-25
0.45,706.503768,456.503768,5.75720175619402e-23,456.503768,2.46944906945774e-24,456.503768,-6.52972433430095e-26
0.45,707.253772,457.253772,5.10205986391667e-23,457.253772,2.81897615623222e-24,457.253772,4.41809277461811e-25
0.45,708.003776,458.003776,4.66729509057958e-23,458.003776,5.91041753350631e-24,458.003776,9.62267789090124e-26
0.45,708.75378,458.75378,3.80516205331967e-23,458.75378,1.40149197893034e-24,458.75378,2.64680442811011e-25
0.45,709.503784,459.503784,3.23576515769e-23,459.503784,1.07449367797282e-24,459.503784,5.6161923776082e-25
0.45,710.253788,460.253788,2.66636826206037e-23,460.253788,7.4749537701533e-25,460.253788,8.58558032710608e-25
0.45,711.003792,461.003792,2.28079008407604e-23,461.003792,2.46080336303663e-25,461.003792,1.06569420866175e-24
0.45,711.753796,461.753796,2.05688944283422e-23,461.753796,1.53796522628202e-25,461.753796,1.17636463835872e-24
0.45,712.5038,462.5038,1.83298880159238e-23,462.5038,6.15127089527345e-26,462.5038,1.28703506805569e-24
0.45,713.253804,463.253804,1.60908816035055e-23,463.253804,-3.07711047227262e-26,463.253804,1.39770549775266e-24
0.45,714.003808,464.003808,1.36439678598253e-23,464.003808,-2.68984341833191e-25,464.003808,8.44492112154911e-25
0.45,714.753812,464.753812,1.0526073555171e-23,464.753812,5.01451758111381e-25,464.753812,1.4252331714188e-26
0.45,715.503816,465.503816,9.71966314757003e-24,465.503816,2.15445305742241e-25,465.503816,-1.16759394147299e-25
0.45,716.25382,466.25382,8.92912951406009e-24,466.25382,-1.60908270700557e-25,466.25382,-4.46514042138204e-25
0.45,717.003824,467.003824,7.83436838202124e-24,467.003824,-4.09597906754003e-25,467.003824,-1.70514809627429e-25
0.45,717.753828,467.753828,6.61704446459302e-24,467.753828,-2.81918656421342e-25,467.753828,1.72997633621973e-26
0.45,718.503832,468.503832,5.3997205471647e-24,468.503832,-1.54239406088673e-25,468.503832,2.05114336351837e-25
0.45,719.253836,469.253836,4.18239662973648e-24,469.253836,-2.65601557560128e-26,469.253836,3.92928909341463e-25
0.45,720.00384,470.00384,4.4525068596059e-24,470.00384,1.08195248377555e-26,470.00384,7.17614802839789e-26
0.45,720.753844,470.753844,3.47179881477352e-24,470.753844,1.22154484316518e-25,470.753844,-6.64817387369587e-27
0.45,721.503848,471.503848,3.1042496366568e-24,471.503848,1.28333914184656e-25,471.503848,4.79641997494384e-26
0.45,722.253852,472.253852,2.78858211384946e-24,472.253852,1.87736893056506e-25,472.253852,8.18496921893133e-26
0.45,723.003856,473.003856,2.28569030742941e-24,473.003856,-5.03054079455681e-26,473.003856,-7.39144322802409e-27
0.45,723.75386,473.75386,2.0355495760768e-24,473.75386,-2.43910199499672e-26,473.75386,-6.63720019805308e-27
0.45,724.503864,474.503864,1.78540884472416e-24,474.503864,1.5233680456356e-27,474.503864,-5.88295716808194e-27
0.45,725.253868,475.253868,1.53526811337155e-24,475.253868,2.74377560412364e-26,475.253868,-5.12871413811091e-27
0.45,726.003872,476.003872,1.28512738201892e-24,476.003872,5.33521440368392e-26,476.003872,-4.37447110813983e-27
0.45,726.753876,476.753876,1.13654315839837e-24,476.753876,-2.94458786254226e-26,476.753876,4.09797257770143e-27
0.45,727.50388,477.50388,9.63106659405795e-25,477.50388,-1.45570627066072e-26,477.50388,4.2888808000061e-26
0.45,728.253884,478.253884,8.4276465796368e-25,478.253884,1.22507338644681e-26,478.253884,3.0791034571425e-26
0.45,729.003888,479.003888,7.41565849411286e-25,479.003888,2.63386889019467e-26,479.003888,3.2507900811956e-26
0.45,729.753892,479.753892,6.40598874741386e-25,479.753892,4.04359293948409e-26,479.753892,2.39587985718215e-26
0.45,730.503896,480.503896,5.39631900071486e-25,480.503896,5.45331698877352e-26,480.503896,1.54096963316869e-26
0.45,731.2539,481.2539,5.04746325077059e-25,481.2539,2.08771300859516e-26,481.2539,1.55550498903729e-26
0.45,732.003904,482.003904,4.14824294829267e-25,482.003904,-4.00594734352411e-27,482.003904,-3.49164427845901e-27
0.45,732.753908,482.753908,3.65026131643152e-25,482.753908,-6.70382319068534e-28,482.753908,-1.35705331747229e-26
0.45,733.503912,483.503912,2.77806096403528e-25,483.503912,-7.73754582381935e-27,483.503912,1.36520689240742e-26
0.45,734.253916,484.253916,2.52367635112784e-25,484.253916,-5.27623679447285e-27,484.253916,8.5498568271372e-27
0.45,735.00392,485.00392,2.26929173822042e-25,485.00392,-2.81492776512653e-27,485.00392,3.44764473020058e-27
0.45,735.753924,485.753924,2.01490712531298e-25,485.753924,-3.5361873578002e-28,485.753924,-1.65456736673641e-27
0.45,736.503928,486.503928,1.76052251240556e-25,486.503928,2.1076902935663e-27,486.503928,-6.75677946367302e-27
0.45,737.253932,487.253932,1.50613789949812e-25,487.253932,4.5689993229128e-27,487.253932,-1.185899156061e-26
0.45,738.003936,488.003936,1.2517532865907e-25,488.003936,7.03030835225913e-27,488.003936,-1.69612036575466e-26
0.45,738.75394,488.75394,9.74430333660895e-26,488.75394,1.31466073517277e-26,488.75394,-1.50931543901848e-26
0.45,739.503944,489.503944,1.05132296565073e-25,489.503944,-3.79257342004567e-27,489.503944,4.14198042717552e-27
0.45,740.253948,490.253948,7.77750816175433e-26,490.253948,-8.77479925453899e-27,490.253948,-2.37514726322603e-27
0.45,741.003952,491.003952,7.1739853471705e-26,491.003952,-6.62877713671858e-27,491.003952,-2.36985385362306e-27
0.45,741.753956,491.753956,6.66406391149916e-26,491.753956,-1.12604246025986e-27,491.753956,-4.54616934006013e-27
0.45,742.50396,492.50396,5.9494913438412e-26,492.50396,-5.44349349070596e-28,492.50396,-3.46143137884536e-27
0.45,743.253964,493.253964,5.23491877618318e-26,493.253964,3.73437621187125e-29,493.253964,-2.37669341763051e-27
0.45,744.003968,494.003968,4.52034620852522e-26,494.003968,6.19036873307978e-28,494.003968,-1.29195545641575e-27
0.45,744.753972,494.753972,3.8057736408672e-26,494.753972,1.20072998449729e-27,494.753972,-2.07217495200897e-28
0.45,745.503976,495.503976,3.09120107320924e-26,495.503976,1.78242309568655e-27,495.503976,8.77520466013873e-28
0.45,746.25398,496.25398,2.9370976510981e-26,496.25398,9.27270737326772e-28,496.25398,9.37578289954762e-28
0.45,747.003984,497.003984,2.86311680657632e-26,497.003984,1.07010313354149e-27,497.003984,1.5391676939536e-27
0.45,747.753988,497.753988,2.77480079636376e-26,497.753988,4.22626092879352e-28,497.753988,1.75537597779662e-27
0.45,748.503992,498.503992,2.61330521775963e-26,498.503992,2.74722334157412e-28,498.503992,1.33619069723788e-27
0.45,749.253996,499.253996,2.46752146730351e-26,499.253996,1.37361167078757e-28,499.253996,6.68095348619029e-28
0.45,750.004,500.004,2.32173771948442e-26,500.004,1.12936425383016e-40,500.004,2.25872850766032e-40
